POCO;Recebidos;Geoquímica de rocha;Geoquímica de fluido;Dados de rocha e fluido;CADASTRO;OPERADOR;POCO_OPERADOR;ESTADO;BACIA;BLOCO;SIG_CAMPO;CAMPO;TERRA_MAR;POCO_POS_ANP;TIPO;CATEGORIA;RECLASSIFICACAO;SITUACAO;INICIO;TERMINO;CONCLUSAO;TITULARIDADE;LATITUDE_BASE_4C;LONGITUDE_BASE_4C;LATITUDE_BASE_DD;LONGITUDE_BASE_DD;DATUM_HORIZONTAL;TIPO_DE_COORDENADA_DE_BASE;DIRECAO;PROFUNDIDADE_VERTICAL_M;PROFUNDIDADE_SONDADOR_M;PROFUNDIDADE_MEDIDA_M;REFERENCIA_DE_PROFUNDIDADE;MESA_ROTATIVA;COTA_ALTIMETRICA_M;LAMINA_D_AGUA_M;DATUM_VERTICAL;UNIDADE_ESTRATIGRAFICA;GEOLOGIA_GRUPO_FINAL;GEOLOGIA_FORMACAO_FINAL;GEOLOGIA_MEMBRO_FINAL;CDPE;AGP;PC;PAG;PERFIS_CONVENCIONAIS;DURANTE_PERFURACAO;PERFIS_DIGITAIS;PERFIS_PROCESSADOS;PERFIS_ESPECIAIS;AMOSTRA_LATERAL;SISMICA;TABELA_TEMPO_PROFUNDIDADE;DADOS_DIRECIONAIS;TESTE_A_CABO;TESTE_DE_FORMACAO;CANHONEIO;TESTEMUNHO;GEOQUIMICA;SIG_SONDA;NOM_SONDA;ATINGIU_PRESAL;DHA_ATUALIZACAO
7-AB-9D-RJS;x;;;;7.4281E+11;Petrobras;7AB  0009D RJS;RJ;Campos;AB;AB   ;ALBACORA;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO;33186;33216;33216;Público;-22:09:28,098;-39:56:30,652;-22.157805;-39.94184778;SIRGAS2000;Definitiva;Direcional;0;2993;2986;MR;27;0;423;NM;;;;;;;Existe;;;;Existe;;;;;;;;;;;;SS-16;PETROBRAS X;I;44899.20838
7-BO-11D-RJS;x;;;;7.4281E+11;Trident Energy;7BO  0011D RJS;RJ;Campos;BO;BO   ;BONITO;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO E GÁS NATURAL;ABANDONADO PERMANENTEMENTE;32883;32913;32913;Público;-22:43:15,242;-40:38:41,217;-22.72090056;-40.6447825;SIRGAS2000;Definitiva;Direcional;;2873;;MR;25;;221;NM;;;;;;;Existe;;;;Existe;;;;;;Existe;;;;;;SS21                          ;;;44899.20838
7-BO-13H-RJS;x;;;x;7.4281E+11;Trident Energy;7BO  0013H RJS;RJ;Campos;BO;BO   ;BONITO;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;FECHADO;33197;33236;33236;Público;-22:43:14,348;-40:38:39,909;-22.72065222;-40.64441917;SIRGAS2000;Definitiva;Horizontal;;3217;;MR;25;;222;NM;;;;;;;Existe;;;;Existe;;;;;;Existe;;;;;;SS21                          ;;I;44899.20838
7-BO-14D-RJS;x;;;;7.4281E+11;Trident Energy;7BO  0014D RJS;RJ;Campos;BO;BO   ;BONITO;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO;33388;33404;33404;Público;-22:43:28,736;-40:39:34,858;-22.72464889;-40.65968278;SIRGAS2000;Definitiva;Direcional;;2767;;MR;25;;199;NM;;;;;;;Existe;;;;Existe;;;;;;Existe;;;;;;SS21                          ;;;44899.20838
7-BO-15D-RJS;x;;;;7.4281E+11;Trident Energy;7BO  0015D RJS;RJ;Campos;BO;BO   ;BONITO;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO E GÁS NATURAL;PRODUZINDO;33442;33487;33487;Público;-22:43:27,986;-40:39:34,851;-22.72444056;-40.65968083;SIRGAS2000;Definitiva;Direcional;;3020;;MR;25;;197;NM;;;;;;;Existe;;;;Existe;;;;;;Existe;;;;;;SS21                          ;;;44899.20838
7-BO-16D-RJS;x;;;;7.4281E+11;Trident Energy;7BO  0016D RJS;RJ;Campos;BO;BO   ;BONITO;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO;33552;33568;33568;Público;-22:43:29,480;-40:39:35,288;-22.72485556;-40.65980222;SIRGAS2000;Definitiva;Direcional;;2767;;MR;25;;209;NM;;;;;;;Existe;;;;Existe;;;;;;Existe;;;;;;SS21                          ;;;44899.20838
7-BO-18HP-RJS;x;;;x;7.4281E+11;Trident Energy;7BO  0018HPRJS;RJ;Campos;BO;BO   ;BONITO;M;N;7;Desenvolvimento;ABANDONADO POR OUTRAS RAZÕES;ABANDONADO PERMANENTEMENTE;35921;35944;35944;Público;-22:41:38,332;-40:38:02,356;-22.69398111;-40.63398778;SIRGAS2000;Definitiva;Horizontal;0;3003;0;MR;25;0;210;NM;;;;;;Existe;Existe;;;;Existe;;;;;;;;;;;;SS-22;PETROBRAS XVII;;44899.20838
7-BO-19HPB-RJS;x;;;;7.4281E+11;Trident Energy;7BO  0019HPBRJS;RJ;Campos;BO;BO   ;BONITO;M;N;7;Desenvolvimento;ABANDONADO POR ACIDENTE MECÂNICO;ABANDONADO PERMANENTEMENTE;36053;36069;36069;Público;-22:41:38,332;-40:38:02,356;-22.69398111;-40.63398778;SIRGAS2000;Definitiva;Horizontal;0;2861;0;MR;25;0;210;NM;;;;;;Existe;Existe;;;;Existe;;;;;;;;;;;;SS-22;PETROBRAS XVII;I;44899.20838
7-LI-16D-RJS;x;;;;7.4281E+11;Trident Energy;7LI  0016D RJS;RJ;Campos;LI;LI   ;LINGUADO;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;ABANDONADO PERMANENTEMENTE;33668;33718;33718;Público;-22:46:18,643;-40:48:05,491;-22.77184528;-40.80152528;SIRGAS2000;Definitiva;Direcional;0;3130;0;MR;27;0;107;NM;;;;;;;Existe;;;;Existe;;;;;;;;;;;;SS-16;PETROBRAS X;I;44899.20838
7-LI-17D-RJS;x;;;;7.4281E+11;Trident Energy;7LI  0017D RJS;RJ;Campos;LI;LI   ;LINGUADO;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;ABANDONADO PERMANENTEMENTE;33702;33745;33745;Público;-22:45:08,175;-40:49:38,885;-22.75227083;-40.82746806;SIRGAS2000;Definitiva;Direcional;0;3067;0;MR;25;0;90;NM;;;;;;;Existe;;;;Existe;;;;;;;;;;;;SS21                          ;;I;44899.20838
7-LI-6-RJS;x;;;;7.4281E+11;Trident Energy;7LI  0006  RJS;RJ;Campos;LI;LI   ;LINGUADO;M;N;7;Desenvolvimento;PRODUTOR SUBCOMERCIAL DE PETRÓLEO;ABANDONADO PERMANENTEMENTE;32600;32642;32642;Público;-22:45:05,635;-40:49:02,121;-22.75156528;-40.81725583;SIRGAS2000;Definitiva;Vertical;;2929;;MR;27;;102;NM;;;;;;;Existe;;;;Existe;;;;;;;;;;;;PA-7                          ;;;44899.20838
7-MLS-10HPB-RJS;x;;;;74281019313;Petrobras;7MLS10HPBRJS;RJ;Campos;MLS;MLS  ;MARLIM SUL;M;S;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;FECHADO;36965;36966;37064;Público;-22:30:49,403;-40:03:43,508;-22.51372306;-40.06208556;SIRGAS2000;Definitiva;Horizontal;0;3390;3390;MR;17;0;1020;NM;;;;;;;;;;;Existe;;;;;;Existe;;;;;;NS-23;DEEPWATER NAVIGATOR;;44899.20838
7-MLS-16HP-RJS;x;;;x;7.4281E+11;Petrobras;7MLS 0016HPRJS;RJ;Campos;MLS;MLS  ;MARLIM SUL;M;N;7;Desenvolvimento;;ABANDONADO PERMANENTEMENTE;36582;36994;36994;Público;-22:30:50,238;-40:03:09,252;-22.513955;-40.05257;SIRGAS2000;Definitiva;Horizontal;0;2998;2998;MR;24;0;1025;NM;;;;;;;;;;Existe;Existe;;;;;;Existe;;;;;;NS-15;PARAGON DPDS3 (NOBLE ROGER EASON);I;44899.20838
7-MLS-30HP-RJS;x;;;;74281018885;Petrobras;7MLS30HPRJS;RJ;Campos;MLS;MLS  ;MARLIM SUL;M;S;7;Desenvolvimento;;PRODUZINDO;36667;37294;37294;Público;-22:35:48,160;-40:04:15,961;-22.59671111;-40.07110028;SIRGAS2000;Definitiva;Horizontal;0;3685;3685;MR;27;0;1180;NM;;;;;;;;;;Existe;Existe;;;;;;Existe;Existe;;;;;SS-16;PETROBRAS X;I;44899.20838
7-MRL-109H-RJS;x;;;;7.4281E+11;Petrobras;7MRL 0109H RJS;RJ;Campos;MRL;MRL  ;MARLIM;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;ABANDONADO PERMANENTEMENTE;36382;36406;36406;Público;-22:22:42,847;-40:02:28,751;-22.37856861;-40.04131972;SIRGAS2000;Definitiva;Horizontal;0;3093;3093;MR;17;0;770;NM;;;;;;;Existe;;Existe;;Existe;;;;;;Existe;;;;;;SS-37;OCEAN YATZI;I;44899.20838
7-MRL-10-RJS;x;;;;7.4281E+11;Petrobras;7MRL 0010  RJS;RJ;Campos;MRL;MRL  ;MARLIM;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;ABANDONADO PERMANENTEMENTE;33630;33652;33652;Público;-22:22:49,239;-40:04:35,822;-22.38034417;-40.07661722;SIRGAS2000;Definitiva;Vertical;;2844;;MR;14;;689;NM;;;;;;;Existe;;;;Existe;;;;;;;;;;;;NS-14;DISCOVER SEVEN SEAS;;44899.20838
7-MRL-12-RJS;x;;;;7.4281E+11;Petrobras;7MRL 0012  RJS;RJ;Campos;MRL;MRL  ;MARLIM;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO;33703;33720;33720;Público;-22:27:10,309;-40:01:18,335;-22.45286361;-40.02175972;SIRGAS2000;Definitiva;Vertical;0;2864;0;MR;14;0;975;NM;;;;;;;Existe;;;;Existe;;;;;;;;;;;;NS-14;DISCOVER SEVEN SEAS;I;44899.20838
7-MRL-138HP-RJS;x;;;;74281019778;Petrobras;7MRL138HPRJS;RJ;Campos;MRL;MRL  ;MARLIM;M;S;7;Desenvolvimento;;ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO;37239;37251;37252;Público;-22:29:16,067;-40:04:15,520;-22.48779639;-40.07097778;SIRGAS2000;Definitiva;Horizontal;0;3348;3348;MR;21.5;0;952;NM;;;;;;;;;Existe;Existe;;;;;;;Existe;;;;;;SS-43;SEDCO 710;I;44899.20838
7-MRL-13-RJS;x;;;x;7.4281E+11;Petrobras;7MRL 0013  RJS;RJ;Campos;MRL;MRL  ;MARLIM;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;ABANDONADO PERMANENTEMENTE;33728;33747;33747;Público;-22:24:54,560;-40:01:36,363;-22.41515556;-40.0267675;SIRGAS2000;Definitiva;Vertical;;2897;;MR;14;;895;NM;;;;;;Existe;Existe;;;;Existe;;;;;;;;;;;;NS-14;DISCOVER SEVEN SEAS;;44899.20838
7-MRL-159HP-RJS;x;;;;74281020299;Petrobras;7MRL159HPRJS;RJ;Campos;MRL;MRL  ;MARLIM;M;S;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;PRODUZINDO;37635;;37674;Público;-22:26:19,683;-40:02:03,568;-22.43880083;-40.03432444;SIRGAS2000;Definitiva;Horizontal;0;3926;3926;MR;24;0;922;NM;;;;;Existe;;;;;Existe;;;;;;;Existe;;;;;;SS-43;SEDCO 710;I;44899.20838
7-MRL-16D-RJS;x;;;;7.4281E+11;Petrobras;7MRL 0016D RJS;RJ;Campos;MRL;MRL  ;MARLIM;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;ABANDONADO PERMANENTEMENTE;33788;33815;33815;Público;-22:25:09,442;-40:02:23,898;-22.41928944;-40.03997167;SIRGAS2000;Definitiva;Direcional;;3036;;MR;30;;880;NM;;;;;;Existe;Existe;;;;Existe;;;;;;;;;;;;SS42                          ;;;44899.20838
7-MRL-17-RJS;x;;;;7.4281E+11;Petrobras;7MRL 0017  RJS;RJ;Campos;MRL;MRL  ;MARLIM;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;ABANDONADO PERMANENTEMENTE;33790;33812;33806;Público;-22:26:46,788;-40:02:06,402;-22.44633;-40.03511167;SIRGAS2000;Definitiva;Vertical;;2814;;MR;14;;938;NM;;;;;Existe;Existe;Existe;;;;Existe;;;;;;;;;;;;NS-14;DISCOVER SEVEN SEAS;;44899.20838
7-MRL-21D-RJS;x;;;;7.4281E+11;Petrobras;7MRL 0021D RJS;RJ;Campos;MRL;MRL  ;MARLIM;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;FECHADO;33849;33866;33866;Público;-22:25:08,638;-40:02:22,670;-22.41906611;-40.03963056;SIRGAS2000;Definitiva;Direcional;0;3015;2993;MR;31;0;879;NM;;;;;;;Existe;;Existe;;Existe;;;;;;Existe;;;;;;SS42                          ;;I;44899.20838
7-MRL-22D-RJS;x;;;;7.4281E+11;Petrobras;7MRL 0022D RJS;RJ;Campos;MRL;MRL  ;MARLIM;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO;33878;33903;33903;Público;-22:26:42,383;-40:02:18,611;-22.44510639;-40.03850306;SIRGAS2000;Definitiva;Direcional;0;2951;0;MR;14;0;939;NM;;;;;;;Existe;;;;Existe;;;;;;;;;;;;NS-15;PARAGON DPDS3 (NOBLE ROGER EASON);I;44899.20838
7-MRL-23D-RJS;x;;;;7.4281E+11;Petrobras;7MRL 0023D RJS;RJ;Campos;MRL;MRL  ;MARLIM;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO;33904;33924;33924;Público;-22:26:09,975;-40:00:59,353;-22.43610417;-40.01648694;SIRGAS2000;Definitiva;Direcional;0;3153;0;MR;22;0;950;NM;;;;;;Existe;Existe;;;;Existe;;;;;;;;;;;;SS-41;TRANSOCEAN LEGEND;I;44899.20838
7-MRL-24D-RJS;x;;;;7.4281E+11;Petrobras;7MRL 0024D RJS;RJ;Campos;MRL;MRL  ;MARLIM;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;ABANDONADO PERMANENTEMENTE;33910;33948;33948;Público;-22:26:21,559;-40:00:21,833;-22.43932194;-40.00606472;SIRGAS2000;Definitiva;Direcional;0;2950;2941;MR;12;0;980;NM;;;;;;;Existe;;Existe;;Existe;;;;;;Existe;;;;;;NS-11;PARAGON DPDS1 (NOBLE PHOENIX);I;44899.20838
7-MRL-25D-RJS;x;;;;7.4281E+11;Petrobras;7MRL 0025D RJS;RJ;Campos;MRL;MRL  ;MARLIM;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO;33921;33947;33947;Público;-22:25:00,271;-40:01:17,762;-22.41674194;-40.02160056;SIRGAS2000;Definitiva;Direcional;0;3175;0;MR;14;0;902;NM;;;;;;;Existe;;;;Existe;;;;;;;;;;;;NS-15;PARAGON DPDS3 (NOBLE ROGER EASON);I;44899.20838
7-MRL-26DA-RJS;x;;;;7.4281E+11;Petrobras;7MRL 0026DARJS;RJ;Campos;MRL;MRL  ;MARLIM;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;ABANDONADO PERMANENTEMENTE;33939;33958;33958;Público;-22:26:10,108;-40:00:58,826;-22.43614111;-40.01634056;SIRGAS2000;Definitiva;Direcional;;3165;;MR;22;;950;NM;;;;;;;Existe;;;;Existe;;;;;;;;;;;;SS-41;TRANSOCEAN LEGEND;;44899.20838
7-MRL-26D-RJS;x;;;;7.4281E+11;Petrobras;7MRL 0026D RJS;RJ;Campos;MRL;MRL  ;MARLIM;M;N;7;Desenvolvimento;ABANDONADO POR ACIDENTE MECÂNICO;ABANDONADO PERMANENTEMENTE;33935;33939;33939;Público;-22:26:10,108;-40:00:58,826;-22.43614111;-40.01634056;SIRGAS2000;Definitiva;Direcional;;1035;;MR;22;;951;NM;;;;;;;;;;;;;;;;;;;;;;;SS-41;TRANSOCEAN LEGEND;;44899.20838
7-MRL-27D-RJS;x;;;x;7.4281E+11;Petrobras;7MRL 0027D RJS;RJ;Campos;MRL;MRL  ;MARLIM;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;FECHADO;33977;34017;34017;Público;-22:26:20,170;-40:02:08,863;-22.43893611;-40.03579528;SIRGAS2000;Definitiva;Direcional;0;3118;0;MR;14;0;918;NM;;;;;;;Existe;;;;Existe;;;;;;;;;;;;NS-15;PARAGON DPDS3 (NOBLE ROGER EASON);I;44899.20838
7-MRL-29D-RJS;x;;;;7.4281E+11;Petrobras;7MRL 0029D RJS;RJ;Campos;MRL;MRL  ;MARLIM;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO;33997;34014;34014;Público;-22:26:07,126;-40:00:57,512;-22.43531278;-40.01597556;SIRGAS2000;Definitiva;Direcional;0;2917;0;MR;22;0;950;NM;;;;;;;Existe;;;;Existe;;;;;;;;;;;;SS-41;TRANSOCEAN LEGEND;I;44899.20838
7-MRL-32D-RJS;x;;;x;7.4281E+11;Petrobras;7MRL 0032D RJS;RJ;Campos;MRL;MRL  ;MARLIM;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;ABANDONADO PERMANENTEMENTE;34048;34074;34074;Público;-22:25:47,425;-40:00:56,635;-22.42984028;-40.01573194;SIRGAS2000;Definitiva;Direcional;;3095;;MR;22;;925;NM;;;;;;;Existe;;;;Existe;;;;;;;;;;;;SS-41;TRANSOCEAN LEGEND;;44899.20838
7-MRL-42-RJS;x;;;;7.4281E+11;Petrobras;7MRL 0042  RJS;RJ;Campos;MRL;MRL  ;MARLIM;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;FECHADO;35034;35054;35054;Público;-22:24:20,600;-40:03:19,104;-22.40572222;-40.05530667;SIRGAS2000;Definitiva;Vertical;0;2858;0;MR;22;0;814;NM;;;;;;;Existe;;;;Existe;;;;;;;;;;;;SS-41;TRANSOCEAN LEGEND;I;44899.20838
7-MRL-43D-RJS;x;;;;7.4281E+11;Petrobras;7MRL 0043D RJS;RJ;Campos;MRL;MRL  ;MARLIM;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;FECHADO;35036;35075;35075;Público;-22:24:20,639;-40:03:18,019;-22.40573306;-40.05500528;SIRGAS2000;Definitiva;Direcional;0;3311;0;MR;22;0;824;NM;;;;;;;Existe;;;;Existe;;;;;;;;;;;;SS-41;TRANSOCEAN LEGEND;I;44899.20838
7-MRL-46H-RJS;x;;;x;7.4281E+11;Petrobras;7MRL 0046H RJS;RJ;Campos;MRL;MRL  ;MARLIM;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;ABANDONADO PERMANENTEMENTE;35095;35140;35140;Público;-22:23:45,655;-40:02:26,874;-22.39601528;-40.04079833;SIRGAS2000;Definitiva;Horizontal;;3270;;MR;24;;815;NM;;;;;;;Existe;;;;Existe;;;;;;;;;;;;SS-43;SEDCO 710;;44899.20838
7-MRL-47D-RJS;x;;;;7.4281E+11;Petrobras;7MRL 0047D RJS;RJ;Campos;MRL;MRL  ;MARLIM;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO;35108;35119;35119;Público;-22:24:20,262;-40:03:21,059;-22.40562833;-40.05584972;SIRGAS2000;Definitiva;Direcional;0;3087;0;MR;22;0;821;NM;;;;;;;Existe;;;;Existe;;;;;;;;;;;;SS-41;TRANSOCEAN LEGEND;I;44899.20838
7-MRL-6-RJS;x;;;x;7.4281E+11;Petrobras;7MRL 0006  RJS;RJ;Campos;MRL;MRL  ;MARLIM;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO;32961;33009;33009;Público;-22:22:26,028;-40:02:40,407;-22.37389667;-40.0445575;SIRGAS2000;Definitiva;Vertical;0;2905;0;MR;13;0;752;NM;;;;;;;Existe;;;;Existe;;;;;;;;;;;;NS-11;PARAGON DPDS1 (NOBLE PHOENIX);I;44899.20838
7-MRL-72D-RJS;x;;;;7.4281E+11;Petrobras;7MRL 0072D RJS;RJ;Campos;MRL;MRL  ;MARLIM;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO;35593;35621;35621;Público;-22:23:19,274;-40:04:47,664;-22.38868722;-40.07990667;SIRGAS2000;Definitiva;Direcional;0;3268;0;MR;22;0;700;NM;;;;;;;Existe;;;;Existe;;;;;;;;;;;;SS40                          ;;I;44899.20838
7-MRL-7-RJS;x;;;x;7.4281E+11;Petrobras;7MRL 0007  RJS;RJ;Campos;MRL;MRL  ;MARLIM;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;ABANDONADO PERMANENTEMENTE;33344;33378;33378;Público;-22:22:44,984;-40:03:25,933;-22.37916222;-40.05720361;SIRGAS2000;Definitiva;Vertical;;2925;;MR;24;;727;NM;;;;;;;Existe;;Existe;;Existe;;;;;;;Existe;;;;;SS32                          ;;;44899.20838
7-MRL-85D-RJS;x;;;;7.4281E+11;Petrobras;7MRL 0085D RJS;RJ;Campos;MRL;MRL  ;MARLIM;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO;35863;35871;35871;Público;-22:29:01,699;-40:04:36,921;-22.48380528;-40.0769225;SIRGAS2000;Definitiva;Direcional;0;2895;2890;MR;22;0;933;NM;;;;;;Existe;Existe;;Existe;;Existe;;;;;;Existe;;;;;Existe;SS-41;TRANSOCEAN LEGEND;I;44899.20838
7-MRL-88H-RJS;x;;;;7.4281E+11;Petrobras;7MRL 0088H RJS;RJ;Campos;MRL;MRL  ;MARLIM;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;FECHADO;35889;35926;35926;Público;-22:22:20,390;-40:02:42,184;-22.37233056;-40.04505111;SIRGAS2000;Definitiva;Horizontal;0;3371;3371;MR;26;0;750;NM;;;;;;Existe;Existe;;Existe;;Existe;;;;;;Existe;;;;;;SS-50;TRANSOCEAN DRILLER;I;44899.20838
7-MRL-8D-RJS;x;;;;7.4281E+11;Petrobras;7MRL 0008D RJS;RJ;Campos;MRL;MRL  ;MARLIM;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;ABANDONADO PERMANENTEMENTE;33414;33527;33527;Público;-22:21:59,847;-40:04:20,795;-22.36662417;-40.07244306;SIRGAS2000;Definitiva;Direcional;0;3274;0;MR;24;0;684;NM;;;;;;;Existe;;Existe;;Existe;;;;;;Existe;;;;;;NS-11;PARAGON DPDS1 (NOBLE PHOENIX);I;44899.20838
7-MRL-9-RJS;x;;;;7.4281E+11;Petrobras;7MRL 0009  RJS;RJ;Campos;MRL;MRL  ;MARLIM;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;ABANDONADO PERMANENTEMENTE;33422;33513;33513;Público;-22:23:18,895;-40:02:41,535;-22.38858194;-40.04487083;SIRGAS2000;Definitiva;Vertical;0;2930;2928;MR;24;0;781;NM;;;;;;;Existe;;Existe;;Existe;;;;;;Existe;;;;;;SS32                          ;;I;44899.20838
7-NA-53D-RJS;x;;;x;7.4281E+11;Petrobras;7NA  0053D RJS;RJ;Campos;;NA   ;NAMORADO;M;N;7;Desenvolvimento;PRODUTOR COMERCIAL DE PETRÓLEO;FECHADO;32479;32511;32511;Público;-22:27:02,747;-40:24:42,115;-22.45076306;-40.41169861;SIRGAS2000;Definitiva;Direcional;;3352;;MR;42;;170;NM;;;;;;;Existe;;Existe;;Existe;;;;;;Existe;;;;;;SM-9                          ;;I;44899.20838
2-AL-1-AL;x;;;;81150000100;;2AL  0001  AL;AL;Alagoas;Brasil;;;T;N;2;Estratigráfico;SECO COM INDÍCIOS DE PETRÓLEO;ARRASADO;14550;14821;14821;Público;-09:39:52,389;-35:41:44,049;-9.6645525;-35.69556917;SIRGAS2000;Definitiva;Vertical;;;;MR;7;;;;;;;;;Existe;;;;;;;;;;;;;;;;;SC-4;SONDA CONVENCIONAL 4;;44899.20838
2-ARA-1-SE;x;;;;9.01E+11;;2ARA 0001  SE;SE;Sergipe;Brasil;;;T;N;2;Estratigráfico;SECO SEM INDÍCIOS;ARRASADO;26411;26439;26439;Público;-10:33:19,354;-36:32:48,113;-10.55537611;-36.54669806;SIRGAS2000;Definitiva;Vertical;;2450;;MR;7;;;;;;;;;;Existe;;;;Existe;;;;;;;;;;;Existe;SC41;SONDA CONVENCIONAL 41;;44899.20838
2-BAST-1-SE;x;;;;9.01E+11;;2BAST0001  SE;SE;Sergipe;Brasil;;;T;N;2;Estratigráfico;SECO SEM INDÍCIOS;DEVOLVIDO;22355;22483;22483;Público;-10:30:47,930;-36:49:00,849;-10.51331389;-36.8169025;SIRGAS2000;Definitiva;Vertical;;3161.2;;MR;109;;;;;;;;;;Existe;;;;Existe;;;;;;;;;;;Existe;SC-60;SONDA CONVENCIONAL 60;;44899.20838
2-BGST-1-SE;x;;;;9.01E+11;;2BGST0001  SE;SE;Sergipe;Brasil;;;T;N;2;Estratigráfico;SECO SEM INDÍCIOS;DEVOLVIDO;21866;21947;21947;Público;-10:36:57,643;-36:50:24,080;-10.61601194;-36.84002222;SIRGAS2000;Definitiva;Vertical;;2444;;MR;92;;;;;;;;;;Existe;;;;Existe;;;;;;;;;;;Existe;SC41;SONDA CONVENCIONAL 41;;44899.20838
2-CPST-1-AL;x;;;;81150007100;;2CPST0001  AL;AL;Alagoas;Brasil;;;T;N;2;Estratigráfico;SECO SEM INDÍCIOS;ARRASADO;22224;22251;22251;Público;-10:12:08,162;-36:15:12,344;-10.20226722;-36.25342889;SIRGAS2000;Definitiva;Vertical;;;;MR;50;;;;;;;;;Existe;Existe;;;;Existe;;;;;;;;;;;Existe;SC40;SONDA CONVENCIONAL 40;;44899.20838
2-IAST-1-SE;x;;;;9.01E+11;;2IAST0001  SE;SE;Sergipe;Brasil;;;T;N;2;Estratigráfico;SECO SEM INDÍCIOS;DEVOLVIDO;23131;23252;23252;Público;-11:08:29,055;-37:12:20,414;-11.14140417;-37.20567056;SIRGAS2000;Definitiva;Vertical;;3113;;MR;8;;;;;;;;;;Existe;;;;Existe;;;;;;;;;;;Existe;SC-61;SONDA CONVENCIONAL 61;;44899.20838
2-IT-1-SE;x;;;;9.01E+11;;2IT  0001  SE;SE;Sergipe;Brasil;;;T;N;2;Estratigráfico;SECO SEM INDÍCIOS;ARRASADO;17168;17256;17256;Público;-10:56:29,569;-37:03:52,543;-10.94154694;-37.06459528;SIRGAS2000;Definitiva;Vertical;;604;;MR;7;;;;;;;;;Existe;;;;;;;;;;;;;;;;;DRIL                          ;;;44899.20838
